year,kt,party,id_kt,vote,seats,others_name,ap_s,ap_i,kname,s
2003,JU,lega,JU2003,0,,,0,,Jura,0
2007,JU,lega,JU2007,0,,,0,,Jura,0
2011,JU,lega,JU2011,0,,,0,,Jura,0
1995,LU,lega,LU1995,0,,,0,,Luzern,0
1999,LU,lega,LU1999,0,,,0,,Luzern,0
2003,LU,lega,LU2003,0,,,0,,Luzern,0
2007,LU,lega,LU2007,0,,,0,,Luzern,0
2011,LU,lega,LU2011,0,,,0,,Luzern,0
1995,NE,lega,NE1995,0,,,0,,Neuenburg,0
1999,NE,lega,NE1999,0,,,0,,Neuenburg,0
2003,NE,lega,NE2003,0,,,0,,Neuenburg,0
2007,NE,lega,NE2007,0,,,0,,Neuenburg,0
2011,NE,lega,NE2011,0,,,0,,Neuenburg,0
1995,NW,lega,NW1995,0,,,0,,Nidwalden,0
1999,NW,lega,NW1999,0,,,0,,Nidwalden,0
2003,NW,lega,NW2003,0,,,0,,Nidwalden,0
2007,NW,lega,NW2007,0,,,0,,Nidwalden,0
2011,NW,lega,NW2011,0,,,0,,Nidwalden,0
1995,OW,lega,OW1995,0,,,0,,Obwalden ,0
1999,OW,lega,OW1999,0,,,0,,Obwalden ,0
2003,OW,lega,OW2003,0,,,0,,Obwalden ,0
2007,OW,lega,OW2007,0,,,0,,Obwalden ,0
2011,OW,lega,OW2011,0,,,0,,Obwalden ,0
1995,SG,lega,SG1995,0,,,0,,St. Gallen,0
1999,SG,lega,SG1999,0,,,0,,St. Gallen,0
2003,SG,lega,SG2003,0,,,0,,St. Gallen,0
2007,SG,lega,SG2007,0,,,0,,St. Gallen,0
2011,SG,lega,SG2011,0,,,0,,St. Gallen,0
1995,SH,lega,SH1995,0,,,0,,Schaffhausen,0
1999,SH,lega,SH1999,0,,,0,,Schaffhausen,0
2003,SH,lega,SH2003,0,,,0,,Schaffhausen,0
2007,SH,lega,SH2007,0,,,0,,Schaffhausen,0
2011,SH,lega,SH2011,0,,,0,,Schaffhausen,0
1995,SO,lega,SO1995,0,,,0,,Solothurn,0
1999,SO,lega,SO1999,0,,,0,,Solothurn,0
2003,SO,lega,SO2003,0,,,0,,Solothurn,0
2007,SO,lega,SO2007,0,,,0,,Solothurn,0
2011,SO,lega,SO2011,0,,,0,,Solothurn,0
1995,SZ,lega,SZ1995,0,,,0,,Schwyz,0
1999,SZ,lega,SZ1999,0,,,0,,Schwyz,0
2003,SZ,lega,SZ2003,0,,,0,,Schwyz,0
2007,SZ,lega,SZ2007,0,,,0,,Schwyz,0
2011,SZ,lega,SZ2011,0,,,0,,Schwyz,0
1995,TG,lega,TG1995,0,,,0,,Thurgau,0
1999,TG,lega,TG1999,0,,,0,,Thurgau,0
2003,TG,lega,TG2003,0,,,0,,Thurgau,0
2007,TG,lega,TG2007,0,,,0,,Thurgau,0
2011,TG,lega,TG2011,0,,,0,,Thurgau,0
1995,TI,lega,TI1995,18.6,,,0,,Tessin,1
1999,TI,lega,TI1999,18.5,,,0,TI99B,Tessin,2
2003,TI,lega,TI2003,7.9673209,,,1,TI03B,Tessin,1
2007,TI,lega,TI2007,14,,,0,,Tessin,1
2011,TI,lega,TI2011,17.5,,,0,TI11A,Tessin,2
1995,UR,lega,UR1995,0,,,0,,Uri,0
1999,UR,lega,UR1999,0,,,0,,Uri,0
2003,UR,lega,UR2003,0,,,0,,Uri,0
2007,UR,lega,UR2007,0,,,0,,Uri,0
2011,UR,lega,UR2011,0,,,0,,Uri,0
1995,VD,lega,VD1995,0,,,0,,Waadt,0
1999,VD,lega,VD1999,0,,,0,,Waadt,0
2003,VD,lega,VD2003,0,,,0,,Waadt,0
2007,VD,lega,VD2007,0,,,0,,Waadt,0
2011,VD,lega,VD2011,0,,,0,,Waadt,0
1995,VS,lega,VS1995,0,,,0,,Wallis,0
1999,VS,lega,VS1999,0,,,0,,Wallis,0
2003,VS,lega,VS2003,0,,,0,,Wallis,0
2007,VS,lega,VS2007,0,,,0,,Wallis,0
2011,VS,lega,VS2011,0,,,0,,Wallis,0
1995,ZG,lega,ZG1995,0,,,0,,Zug,0
1999,ZG,lega,ZG1999,0,,,0,,Zug,0
2003,ZG,lega,ZG2003,0,,,0,,Zug,0
2007,ZG,lega,ZG2007,0,,,0,,Zug,0
2011,ZG,lega,ZG2011,0,,,0,,Zug,0
1995,ZH,lega,ZH1995,0,,,0,,Zürich,0
1999,ZH,lega,ZH1999,0,,,0,,Zürich,0
2003,ZH,lega,ZH2003,0,,,0,,Zürich,0
2007,ZH,lega,ZH2007,0,,,0,,Zürich,0
2011,ZH,lega,ZH2011,0,,,0,,Zürich,0
1995,AG,lps,AG1995,0,,,0,,Aargau,0
1999,AG,lps,AG1999,0,,,0,,Aargau,0
2003,AG,lps,AG2003,0,,,0,,Aargau,0
2007,AG,lps,AG2007,0,,,0,,Aargau,0
2011,AG,lps,AG2011,0,,,0,,Aargau,0
1995,AI,lps,AI1995,0,,,0,,Appenzell I. Rh. ,0
1999,AI,lps,AI1999,0,,,0,,Appenzell I. Rh. ,0
2003,AI,lps,AI2003,0,,,0,,Appenzell I. Rh. ,0
2007,AI,lps,AI2007,0,,,0,,Appenzell I. Rh. ,0
2011,AI,lps,AI2011,0,,,0,,Appenzell I. Rh. ,0
1995,AR,lps,AR1995,0,,,0,,Appenzell A. Rh.,0
1999,AR,lps,AR1999,0,,,0,,Appenzell A. Rh.,0
2003,AR,lps,AR2003,0,,,0,,Appenzell A. Rh.,0
2007,AR,lps,AR2007,0,,,0,,Appenzell A. Rh.,0
2011,AR,lps,AR2011,0,,,0,,Appenzell A. Rh.,0
1995,BE,lps,BE1995,.30000001,,,0,BE95A,Bern,0
1999,BE,lps,BE1999,0,,,0,,Bern,0
2003,BE,lps,BE2003,0,,,0,,Bern,0
2007,BE,lps,BE2007,0,,,0,,Bern,0
2011,BE,lps,BE2011,0,,,0,,Bern,0
1995,BL,lps,BL1995,0,,,0,,Basel-Landschaft ,0
1999,BL,lps,BL1999,0,,,0,,Basel-Landschaft ,0
2003,BL,lps,BL2003,0,,,0,,Basel-Landschaft ,0
2007,BL,lps,BL2007,0,,,0,,Basel-Landschaft ,0
2011,BL,lps,BL2011,0,,,0,,Basel-Landschaft ,0
1995,BS,lps,BS1995,14.9,,,0,BS95A,Basel-Stadt,1
1999,BS,lps,BS1999,10.7,,,0,BS99A,Basel-Stadt,1
2003,BS,lps,BS2003,8.4586973,,,0,BS03A,Basel-Stadt,0
2007,BS,lps,BS2007,9.1999998,,,0,BS07A,Basel-Stadt,0
2011,BS,lps,BS2011,6.8000002,,,0,BS11A,Basel-Stadt,0
1995,FR,lps,FR1995,0,,,0,,Freiburg,0
1999,FR,lps,FR1999,0,,,0,,Freiburg,0
2003,FR,lps,FR2003,0,,,0,,Freiburg,0
2007,FR,lps,FR2007,0,,,0,,Freiburg,0
2011,FR,lps,FR2011,0,,,0,,Freiburg,0
1995,GE,lps,GE1995,17.700001,,,0,GE95A,Genf,2
1999,GE,lps,GE1999,18.5,,,0,GE99A,Genf,2
2003,GE,lps,GE2003,16.814957,,,0,GE03A,Genf,2
2007,GE,lps,GE2007,14.8,,,0,GE07A,Genf,2
2011,GE,lps,GE2011,0,,,0,,Genf,0
1995,GL,lps,GL1995,0,,,0,,Glarus,0
1999,GL,lps,GL1999,0,,,0,,Glarus,0
2003,GL,lps,GL2003,0,,,0,,Glarus,0
2007,GL,lps,GL2007,0,,,0,,Glarus,0
2011,GL,lps,GL2011,0,,,0,,Glarus,0
1995,GR,lps,GR1995,0,,,0,,Graubünden,0
1999,GR,lps,GR1999,0,,,0,,Graubünden,0
2003,GR,lps,GR2003,0,,,0,,Graubünden,0
2007,GR,lps,GR2007,0,,,0,,Graubünden,0
2011,GR,lps,GR2011,0,,,0,,Graubünden,0
1995,JU,lps,JU1995,0,,,0,,Jura,0
1999,JU,lps,JU1999,0,,,0,,Jura,0
2003,JU,lps,JU2003,0,,,0,,Jura,0
2007,JU,lps,JU2007,0,,,0,,Jura,0
2011,JU,lps,JU2011,0,,,0,,Jura,0
1995,LU,lps,LU1995,0,,,0,,Luzern,0
1999,LU,lps,LU1999,0,,,0,,Luzern,0
2003,LU,lps,LU2003,0,,,0,,Luzern,0
2007,LU,lps,LU2007,0,,,0,,Luzern,0
2011,LU,lps,LU2011,0,,,0,,Luzern,0
1995,NE,lps,NE1995,25.200001,,,0,NE95A,Neuenburg,1
1999,NE,lps,NE1999,24,,,0,NE99A,Neuenburg,1
2003,NE,lps,NE2003,14.434744,,,-1,NE03A,Neuenburg,0
2007,NE,lps,NE2007,13.2,,,0,NE07A,Neuenburg,1
2011,NE,lps,NE2011,0,,,0,,Neuenburg,0
1995,NW,lps,NW1995,0,,,0,,Nidwalden,0
1999,NW,lps,NW1999,0,,,0,,Nidwalden,0
2003,NW,lps,NW2003,0,,,0,,Nidwalden,0
2007,NW,lps,NW2007,0,,,0,,Nidwalden,0
2011,NW,lps,NW2011,0,,,0,,Nidwalden,0
1995,OW,lps,OW1995,0,,,0,,Obwalden ,0
1999,OW,lps,OW1999,0,,,0,,Obwalden ,0
2003,OW,lps,OW2003,0,,,0,,Obwalden ,0
2007,OW,lps,OW2007,0,,,0,,Obwalden ,0
2011,OW,lps,OW2011,0,,,0,,Obwalden ,0
1995,SG,lps,SG1995,0,,,0,,St. Gallen,0
1999,SG,lps,SG1999,0,,,0,,St. Gallen,0
2003,SG,lps,SG2003,0,,,0,,St. Gallen,0
2007,SG,lps,SG2007,0,,,0,,St. Gallen,0
2011,SG,lps,SG2011,0,,,0,,St. Gallen,0
1995,SH,lps,SH1995,0,,,0,,Schaffhausen,0
1999,SH,lps,SH1999,0,,,0,,Schaffhausen,0
2003,SH,lps,SH2003,0,,,0,,Schaffhausen,0
2007,SH,lps,SH2007,0,,,0,,Schaffhausen,0
2011,SH,lps,SH2011,0,,,0,,Schaffhausen,0
1995,SO,lps,SO1995,0,,,0,,Solothurn,0
1999,SO,lps,SO1999,0,,,0,,Solothurn,0
2003,SO,lps,SO2003,0,,,0,,Solothurn,0
2007,SO,lps,SO2007,0,,,0,,Solothurn,0
2011,SO,lps,SO2011,0,,,0,,Solothurn,0
1995,SZ,lps,SZ1995,0,,,0,,Schwyz,0
1999,SZ,lps,SZ1999,0,,,0,,Schwyz,0
2003,SZ,lps,SZ2003,0,,,0,,Schwyz,0
2007,SZ,lps,SZ2007,0,,,0,,Schwyz,0
2011,SZ,lps,SZ2011,0,,,0,,Schwyz,0
1995,TG,lps,TG1995,0,,,0,,Thurgau,0
1999,TG,lps,TG1999,0,,,0,,Thurgau,0
2003,TG,lps,TG2003,0,,,0,,Thurgau,0
2007,TG,lps,TG2007,0,,,0,,Thurgau,0
2011,TG,lps,TG2011,0,,,0,,Thurgau,0
1995,TI,lps,TI1995,0,,,0,,Tessin,0
1999,TI,lps,TI1999,0,,,0,,Tessin,0
2003,TI,lps,TI2003,0,,,0,,Tessin,0
2007,TI,lps,TI2007,0,,,0,,Tessin,0
2011,TI,lps,TI2011,0,,,0,,Tessin,0
1995,UR,lps,UR1995,0,,,0,,Uri,0
1999,UR,lps,UR1999,0,,,0,,Uri,0
2003,UR,lps,UR2003,0,,,0,,Uri,0
2007,UR,lps,UR2007,0,,,0,,Uri,0
2011,UR,lps,UR2011,0,,,0,,Uri,0
1995,VD,lps,VD1995,14.7,,,0,VD95A,Waadt,3
1999,VD,lps,VD1999,12.6,,,0,VD99A,Waadt,2
2003,VD,lps,VD2003,11.074405,,,0,VD03A,Waadt,2
2007,VD,lps,VD2007,8.1000004,,,0,VD07A,Waadt,1
2011,VD,lps,VD2011,5.6999998,,,0,VD11B,Waadt,1
1995,VS,lps,VS1995,2.2,,,0,VS95A,Wallis,0
1999,VS,lps,VS1999,1.8,,,0,,Wallis,0
2003,VS,lps,VS2003,0,,,0,,Wallis,0
2007,VS,lps,VS2007,1,,,0,VS07A,Wallis,0
2011,VS,lps,VS2011,0,,,0,,Wallis,0
1995,ZG,lps,ZG1995,0,,,0,,Zug,0
1999,ZG,lps,ZG1999,0,,,0,,Zug,0
2003,ZG,lps,ZG2003,0,,,0,,Zug,0
2007,ZG,lps,ZG2007,0,,,0,,Zug,0
2011,ZG,lps,ZG2011,0,,,0,,Zug,0
1995,ZH,lps,ZH1995,.5,,,0,,Zürich,0
1999,ZH,lps,ZH1999,.2,,,0,ZH99E,Zürich,0
2003,ZH,lps,ZH2003,0,,,0,,Zürich,0
2007,ZH,lps,ZH2007,0,,,0,,Zürich,0
2011,ZH,lps,ZH2011,0,,,0,,Zürich,0
2011,AG,mcr,AG2011,0,,,0,,Aargau,0
2011,AI,mcr,AI2011,0,,,0,,Appenzell I. Rh. ,0
2011,AR,mcr,AR2011,0,,,0,,Appenzell A. Rh.,0
2011,BE,mcr,BE2011,0,,,0,,Bern,0
2011,BL,mcr,BL2011,0,,,0,,Basel-Landschaft ,0
2011,BS,mcr,BS2011,0,,,0,,Basel-Stadt,0
2011,FR,mcr,FR2011,0,,,0,,Freiburg,0
2011,GE,mcr,GE2011,9.8000002,,,0,,Genf,1
2011,GL,mcr,GL2011,0,,,0,,Glarus,0
2011,GR,mcr,GR2011,0,,,0,,Graubünden,0
2011,JU,mcr,JU2011,0,,,0,,Jura,0
2011,LU,mcr,LU2011,0,,,0,,Luzern,0
2011,NE,mcr,NE2011,0,,,0,,Neuenburg,0
2011,NW,mcr,NW2011,0,,,0,,Nidwalden,0
2011,OW,mcr,OW2011,0,,,0,,Obwalden ,0
2011,SG,mcr,SG2011,0,,,0,,St. Gallen,0
2011,SH,mcr,SH2011,0,,,0,,Schaffhausen,0
2011,SO,mcr,SO2011,0,,,0,,Solothurn,0
2011,SZ,mcr,SZ2011,0,,,0,,Schwyz,0
2011,TG,mcr,TG2011,0,,,0,,Thurgau,0
2011,TI,mcr,TI2011,0,,,0,,Tessin,0
2011,UR,mcr,UR2011,0,,,0,,Uri,0
2011,VD,mcr,VD2011,.5,,,0,,Waadt,0
2011,VS,mcr,VS2011,0,,,0,,Wallis,0
2011,ZG,mcr,ZG2011,0,,,0,,Zug,0
2011,ZH,mcr,ZH2011,0,,,0,,Zürich,0
1995,AG,pda,AG1995,0,,,0,,Aargau,0
1999,AG,pda,AG1999,0,,,0,,Aargau,0
2003,AG,pda,AG2003,0,,,0,,Aargau,0
2007,AG,pda,AG2007,0,,,0,,Aargau,0
2011,AG,pda,AG2011,0,,,0,,Aargau,0
1995,AI,pda,AI1995,0,,,0,,Appenzell I. Rh. ,0
1999,AI,pda,AI1999,0,,,0,,Appenzell I. Rh. ,0
2003,AI,pda,AI2003,0,,,0,,Appenzell I. Rh. ,0
2007,AI,pda,AI2007,0,,,0,,Appenzell I. Rh. ,0
2011,AI,pda,AI2011,0,,,0,,Appenzell I. Rh. ,0
1995,AR,pda,AR1995,0,,,0,,Appenzell A. Rh.,0
1999,AR,pda,AR1999,0,,,0,,Appenzell A. Rh.,0
2003,AR,pda,AR2003,0,,,0,,Appenzell A. Rh.,0
2007,AR,pda,AR2007,0,,,0,,Appenzell A. Rh.,0
2011,AR,pda,AR2011,0,,,0,,Appenzell A. Rh.,0
1995,BE,pda,BE1995,0,,,0,,Bern,0
1999,BE,pda,BE1999,0,,,0,,Bern,0
2003,BE,pda,BE2003,0,,,0,,Bern,0
2007,BE,pda,BE2007,0,,,0,,Bern,0
2011,BE,pda,BE2011,.30000001,,,0,BE11B,Bern,0
1995,BL,pda,BL1995,0,,,0,,Basel-Landschaft ,0
1999,BL,pda,BL1999,0,,,0,,Basel-Landschaft ,0
2003,BL,pda,BL2003,0,,,0,,Basel-Landschaft ,0
2007,BL,pda,BL2007,0,,,0,,Basel-Landschaft ,0
2011,BL,pda,BL2011,0,,,0,,Basel-Landschaft ,0
1995,BS,pda,BS1995,1.3,,,0,BS95B,Basel-Stadt,0
1999,BS,pda,BS1999,0,,,0,,Basel-Stadt,0
2003,BS,pda,BS2003,0,,,0,,Basel-Stadt,0
2007,BS,pda,BS2007,0,,,0,,Basel-Stadt,0
2011,BS,pda,BS2011,0,,,0,,Basel-Stadt,0
1995,FR,pda,FR1995,.89999998,,,0,FR95B,Freiburg,0
1999,FR,pda,FR1999,0,,,0,,Freiburg,0
2003,FR,pda,FR2003,0,,,0,,Freiburg,0
2007,FR,pda,FR2007,0,,,0,,Freiburg,0
2011,FR,pda,FR2011,0,,,0,,Freiburg,0
1995,GE,pda,GE1995,9.3999996,,,1,GE95B,Genf,2
1999,GE,pda,GE1999,8.6999998,,,0,GE99B,Genf,1
2003,GE,pda,GE2003,2.6893632,,,0,GE03C,Genf,0
2007,GE,pda,GE2007,1.9,,,0,GE07B,Genf,0
2011,GE,pda,GE2011,1.3,,,0,GE11A,Genf,0
1995,GL,pda,GL1995,0,,,0,,Glarus,0
1999,GL,pda,GL1999,0,,,0,,Glarus,0
2003,GL,pda,GL2003,0,,,0,,Glarus,0
2007,GL,pda,GL2007,0,,,0,,Glarus,0
2011,GL,pda,GL2011,0,,,0,,Glarus,0
1995,GR,pda,GR1995,0,,,0,,Graubünden,0
1999,GR,pda,GR1999,0,,,0,,Graubünden,0
2003,GR,pda,GR2003,0,,,0,,Graubünden,0
2007,GR,pda,GR2007,0,,,0,,Graubünden,0
2011,GR,pda,GR2011,0,,,0,,Graubünden,0
1995,JU,pda,JU1995,0,,,0,,Jura,0
1999,JU,pda,JU1999,0,,,0,,Jura,0
2003,JU,pda,JU2003,0,,,0,,Jura,0
2007,JU,pda,JU2007,0,,,0,,Jura,0
2011,JU,pda,JU2011,0,,,0,,Jura,0
1995,LU,pda,LU1995,0,,,0,,Luzern,0
1999,LU,pda,LU1999,0,,,0,,Luzern,0
2003,LU,pda,LU2003,0,,,0,,Luzern,0
2007,LU,pda,LU2007,0,,,0,,Luzern,0
2011,LU,pda,LU2011,0,,,0,,Luzern,0
1995,NE,pda,NE1995,7.0999999,,,0,NE95B,Neuenburg,0
1999,NE,pda,NE1999,6.9000001,,,0,NE99B,Neuenburg,0
2003,NE,pda,NE2003,3.0080667,,,0,NE03B,Neuenburg,0
2007,NE,pda,NE2007,9.1999998,,,0,NE07B,Neuenburg,0
2011,NE,pda,NE2011,10.4,,,0,NE11B,Neuenburg,0
1995,NW,pda,NW1995,0,,,0,,Nidwalden,0
1999,NW,pda,NW1999,0,,,0,,Nidwalden,0
2003,NW,pda,NW2003,0,,,0,,Nidwalden,0
2007,NW,pda,NW2007,0,,,0,,Nidwalden,0
2011,NW,pda,NW2011,0,,,0,,Nidwalden,0
1995,OW,pda,OW1995,0,,,0,,Obwalden ,0
1999,OW,pda,OW1999,0,,,0,,Obwalden ,0
2003,OW,pda,OW2003,0,,,0,,Obwalden ,0
2007,OW,pda,OW2007,0,,,0,,Obwalden ,0
2011,OW,pda,OW2011,0,,,0,,Obwalden ,0
1995,SG,pda,SG1995,0,,,0,,St. Gallen,0
1999,SG,pda,SG1999,0,,,0,,St. Gallen,0
2003,SG,pda,SG2003,0,,,0,,St. Gallen,0
2007,SG,pda,SG2007,0,,,0,,St. Gallen,0
2011,SG,pda,SG2011,0,,,0,,St. Gallen,0
1995,SH,pda,SH1995,0,,,0,,Schaffhausen,0
1999,SH,pda,SH1999,0,,,0,,Schaffhausen,0
2003,SH,pda,SH2003,0,,,0,,Schaffhausen,0
2007,SH,pda,SH2007,0,,,0,,Schaffhausen,0
2011,SH,pda,SH2011,0,,,0,,Schaffhausen,0
1995,SO,pda,SO1995,0,,,0,,Solothurn,0
1999,SO,pda,SO1999,0,,,0,,Solothurn,0
2003,SO,pda,SO2003,0,,,0,,Solothurn,0
2007,SO,pda,SO2007,0,,,0,,Solothurn,0
2011,SO,pda,SO2011,0,,,0,,Solothurn,0
1995,SZ,pda,SZ1995,0,,,0,,Schwyz,0
1999,SZ,pda,SZ1999,0,,,0,,Schwyz,0
2003,SZ,pda,SZ2003,0,,,0,,Schwyz,0
2007,SZ,pda,SZ2007,0,,,0,,Schwyz,0
2011,SZ,pda,SZ2011,0,,,0,,Schwyz,0
1995,TG,pda,TG1995,0,,,0,,Thurgau,0
1999,TG,pda,TG1999,0,,,0,,Thurgau,0
2003,TG,pda,TG2003,0,,,0,,Thurgau,0
2007,TG,pda,TG2007,0,,,0,,Thurgau,0
2011,TG,pda,TG2011,0,,,0,,Thurgau,0
1995,TI,pda,TI1995,1.3,,,0,TI95A,Tessin,0
1999,TI,pda,TI1999,1.3,,,0,TI99A,Tessin,0
2003,TI,pda,TI2003,0,,,0,,Tessin,0
2007,TI,pda,TI2007,1.3,,,0,TI07C,Tessin,0
2011,TI,pda,TI2011,1.2,,,0,TI11B,Tessin,0
1995,UR,pda,UR1995,0,,,0,,Uri,0
1999,UR,pda,UR1999,0,,,0,,Uri,0
2003,UR,pda,UR2003,0,,,0,,Uri,0
2007,UR,pda,UR2007,0,,,0,,Uri,0
2011,UR,pda,UR2011,0,,,0,,Uri,0
1995,VD,pda,VD1995,8.8999996,,,-1,,Waadt,1
1999,VD,pda,VD1999,7.8000002,,,0,VD99B,Waadt,1
2003,VD,pda,VD2003,6.717566,,,1,VD03B,Waadt,2
2007,VD,pda,VD2007,4.6999998,,,0,VD07C,Waadt,1
2011,VD,pda,VD2011,2.0999999,,,0,VD11A,Waadt,0
1995,VS,pda,VS1995,.89999998,,,0,VS95C,Wallis,0
1999,VS,pda,VS1999,0,,,0,,Wallis,0
2003,VS,pda,VS2003,0,,,0,,Wallis,0
2007,VS,pda,VS2007,0,,,0,,Wallis,0
2011,VS,pda,VS2011,0,,,0,,Wallis,0
1995,ZG,pda,ZG1995,0,,,0,,Zug,0
1999,ZG,pda,ZG1999,0,,,0,,Zug,0
2003,ZG,pda,ZG2003,0,,,0,,Zug,0
2007,ZG,pda,ZG2007,0,,,0,,Zug,0
2011,ZG,pda,ZG2011,0,,,0,,Zug,0
1995,ZH,pda,ZH1995,0,,,0,,Zürich,0
1999,ZH,pda,ZH1999,0,,,0,,Zürich,0
2003,ZH,pda,ZH2003,0,,,0,,Zürich,0
2007,ZH,pda,ZH2007,.2,,,0,ZH07B,Zürich,0
2011,ZH,pda,ZH2011,.2,,,0,ZH11D,Zürich,0
1995,AG,sd,AG1995,4.5,,,0,AG95D,Aargau,0
1999,AG,sd,AG1999,2.7,,,0,AG99D,Aargau,0
2003,AG,sd,AG2003,1.4401621,,,0,AG03D,Aargau,0
2007,AG,sd,AG2007,.69999999,,,0,,Aargau,0
2011,AG,sd,AG2011,.40000001,,,0,,Aargau,0
1995,AI,sd,AI1995,0,,,0,,Appenzell I. Rh. ,0
1999,AI,sd,AI1999,0,,,0,,Appenzell I. Rh. ,0
2003,AI,sd,AI2003,0,,,0,,Appenzell I. Rh. ,0
2007,AI,sd,AI2007,0,,,0,,Appenzell I. Rh. ,0
2011,AI,sd,AI2011,0,,,0,,Appenzell I. Rh. ,0
1995,AR,sd,AR1995,0,,,0,,Appenzell A. Rh.,0
1999,AR,sd,AR1999,0,,,0,,Appenzell A. Rh.,0
2003,AR,sd,AR2003,0,,,0,,Appenzell A. Rh.,0
2007,AR,sd,AR2007,0,,,0,,Appenzell A. Rh.,0
2011,AR,sd,AR2011,0,,,0,,Appenzell A. Rh.,0
1995,BE,sd,BE1995,5.5,,,0,BE95E,Bern,1
1999,BE,sd,BE1999,3.7,,,0,BE99E,Bern,1
2003,BE,sd,BE2003,2.6683328,,,1,BE03E,Bern,1
2007,BE,sd,BE2007,1.5,,,0,BE07E,Bern,0
2011,BE,sd,BE2011,.60000002,,,0,,Bern,0
1995,BL,sd,BL1995,11,,,0,BL95D,Basel-Landschaft ,1
1999,BL,sd,BL1999,10.1,,,-1,BL99C,Basel-Landschaft ,0
2003,BL,sd,BL2003,2.6943972,,,0,BL03C,Basel-Landschaft ,0
2007,BL,sd,BL2007,.80000001,,,0,,Basel-Landschaft ,0
2011,BL,sd,BL2011,.69999999,,,0,,Basel-Landschaft ,0
1995,BS,sd,BS1995,6.9000001,,,0,BS95C,Basel-Stadt,0
1999,BS,sd,BS1999,3.8,,,0,,Basel-Stadt,0
2003,BS,sd,BS2003,1.1061162,,,0,,Basel-Stadt,0
2007,BS,sd,BS2007,.69999999,,,0,BS07C,Basel-Stadt,0
2011,BS,sd,BS2011,0,,,0,,Basel-Stadt,0
1995,FR,sd,FR1995,.89999998,,,0,,Freiburg,0
1999,FR,sd,FR1999,.30000001,,,0,,Freiburg,0
2003,FR,sd,FR2003,0,,,0,,Freiburg,0
2007,FR,sd,FR2007,0,,,0,,Freiburg,0
2011,FR,sd,FR2011,0,,,0,,Freiburg,0
1995,GE,sd,GE1995,2.4000001,,,0,,Genf,0
1999,GE,sd,GE1999,0,,,0,,Genf,0
2003,GE,sd,GE2003,0,,,0,,Genf,0
2007,GE,sd,GE2007,0,,,0,,Genf,0
2011,GE,sd,GE2011,0,,,0,,Genf,0
1995,GL,sd,GL1995,0,,,0,,Glarus,0
1999,GL,sd,GL1999,0,,,0,,Glarus,0
2003,GL,sd,GL2003,0,,,0,,Glarus,0
2007,GL,sd,GL2007,0,,,0,,Glarus,0
2011,GL,sd,GL2011,0,,,0,,Glarus,0
1995,GR,sd,GR1995,0,,,0,,Graubünden,0
1999,GR,sd,GR1999,0,,,0,,Graubünden,0
2003,GR,sd,GR2003,0,,,0,,Graubünden,0
2007,GR,sd,GR2007,0,,,0,,Graubünden,0
2011,GR,sd,GR2011,0,,,0,,Graubünden,0
1995,JU,sd,JU1995,0,,,0,,Jura,0
1999,JU,sd,JU1999,0,,,0,,Jura,0
2003,JU,sd,JU2003,0,,,0,,Jura,0
2007,JU,sd,JU2007,0,,,0,,Jura,0
2011,JU,sd,JU2011,0,,,0,,Jura,0
1995,LU,sd,LU1995,2.2,,,0,LU95B,Luzern,0
1999,LU,sd,LU1999,.80000001,,,0,LU99D,Luzern,0
2003,LU,sd,LU2003,.35191464,,,0,,Luzern,0
2007,LU,sd,LU2007,0,,,0,,Luzern,0
2011,LU,sd,LU2011,.2,,,0,,Luzern,0
1995,NE,sd,NE1995,2.5,,,0,,Neuenburg,0
1999,NE,sd,NE1999,2.3,,,0,,Neuenburg,0
2003,NE,sd,NE2003,0,,,0,,Neuenburg,0
2007,NE,sd,NE2007,0,,,0,,Neuenburg,0
2011,NE,sd,NE2011,0,,,0,,Neuenburg,0
1995,NW,sd,NW1995,0,,,0,,Nidwalden,0
1999,NW,sd,NW1999,8,,,0,,Nidwalden,0
2003,NW,sd,NW2003,10.234542,,,0,,Nidwalden,0
2007,NW,sd,NW2007,0,,,0,,Nidwalden,0
2011,NW,sd,NW2011,0,,,0,,Nidwalden,0
1995,OW,sd,OW1995,0,,,0,,Obwalden ,0
1999,OW,sd,OW1999,0,,,0,,Obwalden ,0
2003,OW,sd,OW2003,0,,,0,,Obwalden ,0
2007,OW,sd,OW2007,0,,,0,,Obwalden ,0
2011,OW,sd,OW2011,0,,,0,,Obwalden ,0
1995,SG,sd,SG1995,2,,,0,SG95D,St. Gallen,0
1999,SG,sd,SG1999,1.4,,,0,SG99D,St. Gallen,0
2003,SG,sd,SG2003,.75902027,,,0,,St. Gallen,0
2007,SG,sd,SG2007,.69999999,,,0,SG07A,St. Gallen,0
2011,SG,sd,SG2011,0,,,0,,St. Gallen,0
1995,SH,sd,SH1995,0,,,0,,Schaffhausen,0
1999,SH,sd,SH1999,0,,,0,,Schaffhausen,0
2003,SH,sd,SH2003,0,,,0,,Schaffhausen,0
2007,SH,sd,SH2007,0,,,0,,Schaffhausen,0
2011,SH,sd,SH2011,0,,,0,,Schaffhausen,0
1995,SO,sd,SO1995,2.8,,,0,SO95B,Solothurn,0
1999,SO,sd,SO1999,0,,,0,,Solothurn,0
2003,SO,sd,SO2003,0,,,0,,Solothurn,0
2007,SO,sd,SO2007,.40000001,,,0,,Solothurn,0
